label,fp,dd,untainting,Explor SAT,Explor UNSAT,Explor other,Explor total,Explor time,CF SAT,CF UNSAT,CF other,CF total,CF time,Mem SAT,Mem UNSAT,Mem other,Mem total,Mem time,Term SAT,Term UNSAT,Term other,Term total,Term time,Insec SAT,Insec UNSAT,Insec other,Insec total,Insec time,Model total,Model time,Enum total,Enum time,Total SAT,Total UNSAT,Total other,Total total,Total time,average query size,max query size,done checks,spared checks,paths,conditions,forks,dba_instructions,x86instructions,wall time,violations,status,exit code,MAX_DEPTH,MAX_PATH,TIMEOUT,store,canonical,mem_type,solver,bopt
chacha20_1000_main,Instr,1,1,1,1,0,2,1.047757,0,1,0,1,0.525250,0,0,0,0,0.000000,0,0,0,0,0.000000,0,1,0,1,0.525250,0,0.000000,0,0.000000,1,2,0,3,1.573007,1648204.000000,1648205,1,11501,1,296,296,151800,26369,16.446778,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
chacha20_1500_main,Instr,1,1,1,1,0,2,1.635007,0,1,0,1,0.833710,0,0,0,0,0.000000,0,0,0,0,0.000000,0,1,0,1,0.833710,0,0.000000,0,0.000000,1,2,0,3,2.468717,2524944.000000,2524945,1,17051,1,386,386,226053,39169,25.525387,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
chacha20_2000_main,Instr,1,1,1,1,0,2,2.247735,0,1,0,1,1.140166,0,0,0,0,0.000000,0,0,0,0,0.000000,0,1,0,1,1.140166,0,0.000000,0,0.000000,1,2,0,3,3.387901,3401696.000000,3401697,1,22601,1,476,476,300308,51970,34.255797,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
chacha20_2500_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,28168,1,569,569,374650,64786,12.916081,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
chacha20_3000_main,Instr,1,1,1,1,0,2,3.422282,0,1,0,1,1.749950,0,0,0,0,0.000000,0,0,0,0,0.000000,0,1,0,1,1.749950,0,0.000000,0,0.000000,1,2,0,3,5.172232,5047677.000000,5047678,1,33103,1,676,676,440478,76178,53.034638,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
sha256_500_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,13099,1,2740,2743,222931,40346,6.633009,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
sha256_1000_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,25616,1,5329,5335,441459,79731,13.197897,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
sha256_1500_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,38133,1,7918,7927,659987,119116,19.998032,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
sha256_2000_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,50650,1,10507,10519,878515,158501,26.303267,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
sha256_2500_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,63167,1,13096,13111,1097023,197882,33.359377,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
sha256_3000_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,75762,1,15716,15716,1316246,237440,38.979469,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
sha512_500_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,56951,1,4083,4179,458516,90865,13.149771,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
sha512_1000_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,90476,1,6398,6462,728878,144492,21.839664,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
sha512_1500_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,135288,1,9486,9550,1089810,216040,32.077673,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
sha512_2000_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,180100,1,12574,12638,1450742,287588,43.775844,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
sha512_2500_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,224912,1,15662,15726,1811674,359136,53.113749,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
sha512_3000_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,269724,1,18750,18814,2172606,430684,63.725575,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
salsa20_500_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,6708,1,218,218,77244,14985,2.453968,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
salsa20_1000_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,13066,1,319,319,151864,29369,4.893314,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
salsa20_1500_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,19424,1,420,420,226484,43753,7.231147,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
salsa20_2000_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,25782,1,521,521,301104,58137,9.730448,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
salsa20_2500_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,32142,1,622,622,375742,72523,12.167047,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
salsa20_3000_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,37799,1,726,726,441472,85234,14.231050,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
chacha20_500_main,Instr,1,1,1,1,0,2,0.449117,0,1,0,1,0.229175,0,0,0,0,0.000000,0,0,0,0,0.000000,0,1,0,1,0.229175,0,0.000000,0,0.000000,1,2,0,3,0.678292,771452.000000,771453,1,5951,1,206,206,77545,13568,7.480277,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
chacha20_1000_main,Instr,1,1,1,1,0,2,1.053557,0,1,0,1,0.534814,0,0,0,0,0.000000,0,0,0,0,0.000000,0,1,0,1,0.534814,0,0.000000,0,0.000000,1,2,0,3,1.588371,1648204.000000,1648205,1,11501,1,296,296,151800,26369,16.355311,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
chacha20_1500_main,Instr,1,1,1,1,0,2,1.628504,0,1,0,1,0.823844,0,0,0,0,0.000000,0,0,0,0,0.000000,0,1,0,1,0.823844,0,0.000000,0,0.000000,1,2,0,3,2.452348,2524944.000000,2524945,1,17051,1,386,386,226053,39169,25.532035,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
chacha20_2000_main,Instr,1,1,1,1,0,2,2.257608,0,1,0,1,1.135834,0,0,0,0,0.000000,0,0,0,0,0.000000,0,1,0,1,1.135834,0,0.000000,0,0.000000,1,2,0,3,3.393442,3401696.000000,3401697,1,22601,1,476,476,300308,51970,34.229367,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
chacha20_2500_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,28168,1,569,569,374650,64786,12.906591,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
chacha20_3000_main,Instr,1,1,1,1,0,2,3.414896,0,1,0,1,1.745504,0,0,0,0,0.000000,0,0,0,0,0.000000,0,1,0,1,1.745504,0,0.000000,0,0.000000,1,2,0,3,5.160400,5047677.000000,5047678,1,33103,1,676,676,440478,76178,53.086591,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
sha256_500_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,13099,1,2740,2743,222931,40346,6.568953,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
sha256_1000_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,25616,1,5329,5335,441459,79731,13.208299,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
sha256_1500_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,38133,1,7918,7927,659987,119116,19.685862,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
sha256_2000_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,50650,1,10507,10519,878515,158501,26.535054,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
sha256_2500_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,63167,1,13096,13111,1097023,197882,33.661314,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
sha256_3000_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,75762,1,15716,15716,1316246,237440,40.528273,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
sha512_500_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,56951,1,4083,4179,458516,90865,13.329352,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
sha512_1000_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,90476,1,6398,6462,728878,144492,21.535443,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
sha512_1500_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,135288,1,9486,9550,1089810,216040,33.085878,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
sha512_2000_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,180100,1,12574,12638,1450742,287588,43.388319,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
sha512_2500_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,224912,1,15662,15726,1811674,359136,53.824932,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
sha512_3000_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,269724,1,18750,18814,2172606,430684,64.511807,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
